scope,variant,cohort,n_days,albedo,storage_fraction,delivered_water_l_m2,mean_daily_max_surface_c,mean_surface_c,mean_air_excess_k_h,mean_watering_effect_k_h,min_daily_watering_effect_k_h,max_daily_watering_effect_k_h,mean_daily_max_reduction_by_watering_k,mean_daily_mean_reduction_by_watering_k,mean_reflected_shortwave_mj_m2,mean_initial_surface_water_kg_m2,mean_initial_base_water_kg_m2,mean_final_surface_water_kg_m2,mean_final_base_water_kg_m2,mean_extra_evaporation_vs_no_water_kg_m2,mean_interaction_k_h,mean_absorbed_shortwave_j_m2,mean_downward_kg_m2,mean_drained_kg_m2,mean_evaporated_kg_m2,mean_ground_out_j_m2,mean_irrigation_kg_m2,mean_latent_out_j_m2,mean_net_longwave_j_m2,mean_rain_kg_m2,mean_runoff_kg_m2,mean_sensible_out_j_m2,mean_upward_kg_m2,mean_water_enthalpy_net_j_m2
sensitivity_common,baseline,summer_zero_recorded_amount,33,0.5,1.0,5.95,42.60599872502294,31.8608674298562,86.54496966422556,6.483361087534632,0.8234956756296299,10.345766226836759,0.6989443056841762,0.2740638766504851,11.419848484848485,0.38277116080265877,2.2952515971635457,0.5865880369586177,5.159911413844974,0.2062784966775767,5.212549284723595,11419848.48484848,5.260869558831013,2.396209742149271,0.23080382321260406,1481196.4604166513,5.950000000000029,565469.3668708799,-4644708.822252376,0.0,0.25450974180045544,4730600.287674757,0.0,290643.37549947295
sensitivity_common,baseline,summer_reported_rain,17,0.1,0.0,0.0,42.42668191643369,29.726530335207663,101.05293923332314,0.0,0.0,0.0,0.0,0.0,1.2312352941176472,2.5720470489372587,9.596435136968879,3.478688968646557,14.09531852206514,0.0,0.0,11081117.647058824,6.265714631316288,1.7665521681415512,0.12158522359198838,1166300.9383351177,0.0,297883.79780037154,-3719846.2200465417,33.32352941176469,26.029866715224397,5775453.266097034,0.00027907807719807165,453381.4996171936
sensitivity_common,baseline,summer_reported_rain,17,0.1,0.5,2.975,42.070113433630134,29.61997680390134,98.50069875788395,2.5522404754391737,0.002802312279925445,7.846460406396886,0.35656848280355624,0.10655353130632171,1.2312352941176472,2.5720470489372587,9.596435136968879,3.552554829108931,14.960313702134414,0.07963059516926388,0.0,11081117.647058824,7.759952432859497,2.3960738676925493,0.20121581876125227,1150190.5931441302,2.9750000000000143,492978.755965068,-3653565.675207974,33.32352941176469,27.356853379972417,5630138.125745504,0.0,529639.4701057775
sensitivity_common,baseline,summer_reported_rain,17,0.1,1.0,5.95,41.77446126717741,29.53325105326345,96.42146893879541,4.631470294527723,0.005397052581308515,15.302245909330765,0.6522206492562792,0.19327928194421667,1.2312352941176472,2.5720470489372587,9.596435136968879,3.6388598602224187,16.136369466537335,0.14277429585558798,0.0,11081117.647058824,8.937901658326927,2.39796732875729,0.26435951944757635,1136989.558042903,5.950000000000029,647680.8226465621,-3600090.1237558676,33.32352941176469,29.004455422705206,5516410.181324726,0.0,654396.7393461766
sensitivity_common,baseline,summer_reported_rain,17,0.3,0.0,0.0,38.924840450271134,28.705183986640083,76.91495817063787,0.0,0.0,0.0,0.0,0.0,3.693705882352941,2.5720470489372587,9.596435136968879,3.4814975148401106,14.115583696128375,0.0,0.0,8618647.058823533,6.28592638785197,1.7667778286912108,0.09332942042350056,885296.7357230345,0.0,228657.08003757638,-3125471.697421823,33.32352941176469,26.03482313758645,4370433.844314612,0.0,472056.1473672842
sensitivity_common,baseline,summer_reported_rain,17,0.3,0.5,2.975,38.65970881936651,28.622491533039668,74.94126859245489,1.9736895781829835,0.002271236791408171,5.973829217282201,0.2651316309046288,0.0826924536004142,3.693705882352941,2.5720470489372587,9.596435136968879,3.5566321112255834,14.997568484825692,0.06037854216742661,0.5785508972561902,8618647.058823533,7.797207221470235,2.3960738736120524,0.15370796259092717,872680.6866434377,2.9750000000000143,376584.5083477716,-3075860.6003010464,33.32352941176469,27.36302916541534,4257803.535868173,0.0,555231.860975791
sensitivity_common,baseline,summer_reported_rain,17,0.3,1.0,5.95,38.44428681835405,28.554511264764862,73.31518594143492,3.599772229202959,0.00437180075994803,11.718926659279475,0.4805536319170833,0.1506727218752219,3.693705882352941,2.5720470489372587,9.596435136968879,3.6440950020082385,16.185177334539784,0.10883558825701795,1.0316980653247636,8618647.058823533,8.986709526998421,2.3979673294263373,0.2021650086805185,862169.4469521865,5.950000000000029,495304.2712672703,-3035431.4242260195,33.32352941176469,29.01260692301495,4168775.693511978,0.0,683919.2581447752
sensitivity_common,baseline,summer_reported_rain,17,0.5,0.0,0.0,35.39896162902753,27.673080351361072,52.652309423397625,0.0,0.0,0.0,0.0,0.0,6.156176470588235,2.5720470489372587,9.596435136968879,3.483653886691958,14.134061677517948,0.0,0.0,6156176.470588237,6.304597754252377,1.7669712137020366,0.06779534864776893,601295.6980159923,0.0,166098.6041870339,-2543248.416949805,33.32352941176469,26.03952947110994,2950177.951780988,0.0,489831.6854611463
sensitivity_common,baseline,summer_reported_rain,17,0.5,0.5,2.975,35.214184977913916,27.61195240537177,51.204382277691685,1.4479271457059364,0.0017396063694974373,4.178993857263578,0.18477665111362473,0.06112794598930423,6.156176470588235,2.5720470489372587,9.596435136968879,3.5602434895982604,15.030396018352809,0.04367965323778372,1.1043133297332384,6156176.470588237,7.830034760453541,2.3960738790682314,0.11147500188555266,591297.4003421904,2.9750000000000143,273113.754619604,-2507859.9122590157,33.32352941176469,27.36882320876474,2866970.533239666,0.0,578908.36198793
sensitivity_common,baseline,summer_reported_rain,17,0.5,1.0,5.95,35.05619217707829,27.561104752596776,49.99983383571603,2.6524755876815878,0.003345476241769063,8.240088857643912,0.34276945194925024,0.1119755987642988,6.156176470588235,2.5720470489372587,9.596435136968879,3.6487240750325327,16.227914411115663,0.07925673455771007,1.9789947068461353,6156176.470588237,9.029446604241683,2.3979673300937314,0.147052083205479,582856.4767276627,5.950000000000029,360277.6038534236,-2478687.6398322727,33.32352941176469,29.020353698222436,2800400.83218495,0.0,710788.0509252563
