scope,variant,cohort,n_days,albedo,storage_fraction,delivered_water_l_m2,mean_daily_max_surface_c,mean_surface_c,mean_air_excess_k_h,mean_watering_effect_k_h,min_daily_watering_effect_k_h,max_daily_watering_effect_k_h,mean_daily_max_reduction_by_watering_k,mean_daily_mean_reduction_by_watering_k,mean_reflected_shortwave_mj_m2,mean_initial_surface_water_kg_m2,mean_initial_base_water_kg_m2,mean_final_surface_water_kg_m2,mean_final_base_water_kg_m2,mean_extra_evaporation_vs_no_water_kg_m2,mean_interaction_k_h,mean_absorbed_shortwave_j_m2,mean_downward_kg_m2,mean_drained_kg_m2,mean_evaporated_kg_m2,mean_ground_out_j_m2,mean_irrigation_kg_m2,mean_latent_out_j_m2,mean_net_longwave_j_m2,mean_rain_kg_m2,mean_runoff_kg_m2,mean_sensible_out_j_m2,mean_upward_kg_m2,mean_water_enthalpy_net_j_m2
sensitivity_common,base_heat_2,summer_reported_rain,17,0.3,1.0,5.95,38.438355123737956,28.559796694621095,73.39347287617313,3.599061191277278,0.005366550724041019,11.680129625394414,0.48032348462899926,0.1508203017457994,3.693705882352941,2.5720542435151716,9.596468298091695,3.644074626031478,16.185207740789398,0.10888550002881656,1.0287944081008655,8618647.058823533,8.986706763955732,2.3979673212568797,0.20238955623863614,877687.8452688066,5.950000000000029,495854.4127846586,-3037718.1208797395,33.32352941176469,29.0124127090542,4174870.383405436,0.0,682386.9170018242
sensitivity_common,base_heat_2,summer_reported_rain,17,0.5,0.0,0.0,35.39958081936534,27.682172112041563,52.811621595539584,0.0,0.0,0.0,0.0,0.0,6.156176470588235,2.5720542435151716,9.596468298091695,3.483633595467258,14.134063346085654,0.0,0.0,6156176.470588237,6.3045573067382294,1.7669622587429963,0.06804235271386543,627478.290788666,0.0,166703.76414897034,-2547672.438606444,33.32352941176469,26.0393504003606,2961429.7538548107,0.0,488352.8979049373
sensitivity_common,base_heat_2,summer_reported_rain,17,0.5,0.5,2.975,35.21558868503439,27.620899179417922,51.36087516353382,1.450746432005767,0.002261622519981188,4.190169135488247,0.18399213433095235,0.06127293262363994,6.156176470588235,2.5720542435151716,9.596468298091695,3.5602156027126095,15.030326311252137,0.04375659497040697,1.0977991041424655,6156176.470588237,7.82993187404759,2.3960738608857803,0.1117989476842724,617592.3817260626,2.9750000000000143,273907.4218264674,-2512221.5986194494,33.32352941176469,27.368637230835535,2878094.667844977,0.0,577270.2935261825
sensitivity_common,base_heat_2,summer_reported_rain,17,0.5,1.0,5.95,35.05829877833485,27.569878604033512,50.15417907453166,2.6574425210079244,0.004343027104148689,8.23997302807166,0.34128204103049536,0.1122935080080501,6.156176470588235,2.5720542435151716,9.596468298091695,3.648690892921241,16.227812684006373,0.07940195263279659,1.9704130783702198,6156176.470588237,9.029311707842126,2.397967321926285,0.14744430534666203,609135.9637645045,5.950000000000029,361238.5480993219,-2482970.302910273,33.32352941176469,29.020136749170028,2811355.394832758,0.0,709055.6123725979
sensitivity_common,base_initial_water_1,summer_zero_recorded_amount,33,0.1,0.0,0.0,53.87717709860414,35.871446098970644,180.2127543609636,0.0,0.0,0.0,0.0,0.0,2.283969696969697,1.1072656672834214,11.48050672198099,0.8244655503510478,9.164682201221211,0.0,0.0,20555727.272727273,0.11624006547830389,2.400000000000009,0.19862463769418237,2528159.773481314,0.0,486630.3623507468,-7051435.874017849,0.0,0.0,10188171.841347331,0.03206458624011142,-351163.8585727578
sensitivity_common,base_initial_water_1,summer_zero_recorded_amount,33,0.1,0.5,2.975,53.15789689818668,35.61108359611403,174.01600046775175,6.196753893211871,1.0713072180164716,10.033509683576085,0.7192802004174618,0.260362502856622,2.283969696969697,1.1072656672834214,11.48050672198099,1.122673763546224,11.568828773933777,0.20757624926985552,0.0,20555727.272727273,2.4883653186949233,2.400000000000009,0.4062008869640379,2487979.7978018955,2.9750000000000143,995192.173061893,-6884921.280380883,0.0,0.06506896482768443,9832532.664596887,4.326674941230292e-05,-72890.80761081506
sensitivity_common,base_initial_water_1,summer_zero_recorded_amount,33,0.1,1.0,5.95,52.64008143156644,35.41645850351043,169.383528215757,10.82922614520662,1.0764168426867968,18.233567836985003,1.2370956670377,0.4549875954602158,2.283969696969697,1.1072656672834214,11.48050672198099,1.332282026742576,13.602936505843875,0.3583199528765575,0.0,20555727.272727273,4.522452564630673,2.400000000000009,0.5569445905707399,2458967.2589727757,5.950000000000029,1364514.2468983126,-6761404.54771715,0.0,0.6456092661129597,9569444.532274676,2.278077347476297e-05,160293.69200747888
sensitivity_common,base_initial_water_1,summer_zero_recorded_amount,33,0.3,0.0,0.0,48.49380863362164,33.97319657873021,135.72844987666463,0.0,0.0,0.0,0.0,0.0,6.851909090909091,1.1072656672834214,11.48050672198099,0.8508064231010719,9.187406909318414,0.0,0.0,15987787.878787875,0.13063893779815705,2.400000000000009,0.14955905684694826,2018778.4819038506,0.0,366419.6892750233,-5889952.534357299,0.0,0.0,7604459.615984976,0.02373875046275773,-331187.54971063504
sensitivity_common,base_initial_water_1,summer_zero_recorded_amount,33,0.3,0.5,2.975,47.96815469433033,33.77396284778933,131.00045883684402,4.727991039820627,0.8084429122192773,7.7150365180245615,0.5256539392913134,0.19923373094088742,6.851909090909091,1.1072656672834214,11.48050672198099,1.1359586736560965,11.656767259948143,0.15541430518293542,1.468762853391242,15987787.878787875,2.5763038046696884,2.400000000000009,0.3049733620298837,1989219.9068252575,2.9750000000000143,747184.736973215,-5767277.646722741,0.0,0.06507309363763708,7332619.017322904,4.3266709847036574e-05,-39982.90137135085
sensitivity_common,base_initial_water_1,summer_zero_recorded_amount,33,0.3,1.0,5.95,47.57622584761499,33.62300390453223,127.41640735007041,8.312042526594212,0.8083752109868243,14.14924583942934,0.9175827860066474,0.35019267419798106,6.851909090909091,1.1072656672834214,11.48050672198099,1.3501132848139845,13.7219643933506,0.27024013348719816,2.51718361861241,15987787.878787875,4.641480452132602,2.400000000000009,0.4197991903341464,1966921.5548212077,5.950000000000029,1028508.0163186587,-5675016.330998867,0.0,0.6458955207714138,7128887.708576905,2.2780768674548135e-05,202421.76539861562
